Reconstruction_Error,Autoencoder_Anomaly,IsolationForest_Anomaly,Combined_Anomaly
0.5178385490046215,False,False,False
0.5089421642422172,False,False,False
0.23475633219530845,False,False,False
0.40764576988529894,False,False,False
0.05819563006202476,False,False,False
0.34311244999164997,False,False,False
0.8557869010781431,False,False,False
0.47581322724670466,False,False,False
0.10546809064481771,False,False,False
0.2047040372764934,False,False,False
0.8267689967773953,False,False,False
0.3495632857273709,False,False,False
3.8807897396692113,True,False,True
0.2815797750388331,False,False,False
0.4223840291981398,False,False,False
0.1925161685603983,False,False,False
0.8354899809154702,False,False,False
1.108488099355521,False,False,False
0.07377129766834123,False,False,False
0.2892024299431613,False,False,False
0.18009708354004605,False,False,False
0.6787551284102559,False,False,False
1.1954691575980503,False,False,False
0.5912371123729625,False,False,False
0.07421697915367598,False,False,False
0.5405553836491889,False,False,False
0.0894084470638573,False,False,False
2.5202839887713973,True,False,True
0.8030187313219286,False,False,False
0.3400770125235236,False,False,False
1.003480468833509,False,False,False
1.370704278744809,False,False,False
0.4136460232607987,False,False,False
0.18506808697639665,False,False,False
0.42446341896006745,False,False,False
0.3107409644821187,False,False,False
0.07079546974198905,False,False,False
0.05602930960442462,False,False,False
2.2544193689185805,True,False,True
1.2957556894643092,False,False,False
2.462444458679851,True,False,True
0.39043260761240484,False,False,False
1.5875549957984132,False,False,False
1.7865615259557641,False,False,False
0.7743155152408174,False,False,False
0.2034863425864953,False,False,False
0.09247298042303982,False,False,False
0.08399918569391074,False,False,False
0.45420419064271955,False,False,False
0.2462298900986304,False,False,False
0.40792269227520217,False,False,False
0.3867786274352266,False,False,False
0.1570680036633799,False,False,False
0.463205734040577,False,False,False
0.4097952551335669,False,False,False
0.11355693376563222,False,False,False
0.11078290601440867,False,False,False
0.30259249199516713,False,False,False
0.5427705605948105,False,False,False
1.3714470943224242,False,False,False
0.09624476774282444,False,False,False
0.32897091105436344,False,False,False
0.173365953063185,False,False,False
0.10725127009359327,False,False,False
0.6144520041712925,False,False,False
0.8647897412345159,False,False,False
0.3186471030896171,False,False,False
0.18976179577010244,False,False,False
0.13657830131092816,False,False,False
0.16184033297346226,False,False,False
0.07995899160067702,False,False,False
1.3280829474357934,False,False,False
0.12071314739095844,False,False,False
0.2779126077533549,False,False,False
0.5898457355848505,False,False,False
3.417392088270825,True,True,True
0.09530784092928563,False,False,False
0.6435953971935615,False,False,False
0.7008675051032283,False,False,False
0.10213426200173674,False,False,False
0.4332189889988258,False,False,False
0.49166016342276464,False,False,False
1.66430352923058,False,False,False
0.623289153744437,False,False,False
0.6768052440303951,False,False,False
0.7354950903397028,False,False,False
0.24371051657652423,False,False,False
0.2454456400826614,False,False,False
0.059860852425542906,False,False,False
0.09765467176065407,False,False,False
0.37290096182370425,False,False,False
0.3465037506032297,False,False,False
0.7517741302444607,False,False,False
0.167445348558525,False,False,False
0.5318840375360222,False,False,False
1.4531161467496903,False,False,False
0.18740992842577991,False,False,False
0.10032932039250357,False,False,False
0.6932937109817272,False,False,False
0.12361656724256234,False,False,False
0.08379615985522565,False,False,False
1.312943583068595,False,False,False
1.4736060512371303,False,False,False
0.7409057949426476,False,False,False
1.4691116920558793,False,False,False
0.3406664977398097,False,False,False
0.7493561478501044,False,False,False
0.06029939723608098,False,False,False
0.7413747458283797,False,False,False
1.2545403965668094,False,False,False
0.32858439183846233,False,False,False
0.5186994224731736,False,False,False
0.20068538071626663,False,False,False
0.37237234084429316,False,False,False
1.062024277686566,False,False,False
0.356112940702285,False,False,False
0.2194300909570498,False,False,False
0.851206242640711,False,False,False
0.07659023209048364,False,False,False
1.0314366780476945,False,False,False
0.3654570390756952,False,False,False
1.9969998701011202,True,False,True
0.2823444832991855,False,False,False
0.6872727156447891,False,False,False
0.5985708989027174,False,False,False
0.23386544752730506,False,False,False
0.7514867270584457,False,False,False
0.09319096437437768,False,False,False
0.33206125812144677,False,False,False
2.722573372774424,True,False,True
0.5576314713431867,False,False,False
0.41604262827255695,False,False,False
0.7693790725798413,False,False,False
0.8829850127031189,False,False,False
0.42904770274951853,False,False,False
0.07613072486731814,False,False,False
1.0264694327531971,False,False,False
0.12539882603894492,False,False,False
0.09448939528395324,False,False,False
0.9801605347472916,False,False,False
1.1851007175342083,False,False,False
0.5408871575160147,False,False,False
1.3887171712666222,False,False,False
0.1522026696288165,False,False,False
0.3719134585670994,False,False,False
0.2678651435583167,False,False,False
0.243992453657462,False,False,False
0.351523455188797,False,False,False
0.2486447600614974,False,False,False
0.11993828370925307,False,False,False
0.6622092255622956,False,False,False
0.4431153078200156,False,False,False
0.13586303168915917,False,False,False
0.06809845610670404,False,False,False
0.5003197139345532,False,False,False
2.0141630140400775,True,False,True
0.908261418925718,False,False,False
0.10525544688725647,False,False,False
1.2101694986199727,False,False,False
0.6656480959535572,False,False,False
1.098576097266277,False,False,False
0.0693504747397425,False,False,False
0.08539733637685262,False,False,False
0.13039711140701943,False,False,False
0.1598815141161702,False,False,False
0.29368595069259645,False,False,False
0.9854624142434472,False,False,False
0.20491464767590925,False,False,False
0.3864660036454277,False,False,False
0.34389632306244866,False,False,False
0.23522211358698158,False,False,False
1.2161544325155291,False,False,False
0.14637918914443693,False,False,False
0.430110713113465,False,False,False
0.5194910499734036,False,False,False
0.44460241723936655,False,False,False
1.1326005078720645,False,False,False
0.35090707554921957,False,False,False
0.4857975358077896,False,False,False
0.05500161169037859,False,False,False
1.0636945349209788,False,False,False
1.1094710552758544,False,False,False
0.42840284488436486,False,False,False
0.44733680991043784,False,False,False
0.7426247900700573,False,False,False
0.5786880871383221,False,False,False
0.2051535059643388,False,False,False
0.33514952046356705,False,False,False
0.9067021537518036,False,False,False
0.29431931654932775,False,False,False
0.3882202220933481,False,False,False
0.07322490379055627,False,False,False
1.3182187070722406,False,False,False
0.07942498579104033,False,False,False
0.785747285237693,False,False,False
0.22475408620847545,False,False,False
0.3092264166864268,False,False,False
0.3518317422836457,False,False,False
0.43771850665559797,False,False,False
0.9894581301382703,False,False,False
0.49592222783247375,False,False,False
0.4811189291502528,False,False,False
0.34127563001067185,False,False,False
0.060449419869650155,False,False,False
1.5499266721267282,False,False,False
0.1251086333458038,False,False,False
0.48623546118285144,False,False,False
0.19788691713437334,False,False,False
0.7789392828748043,False,False,False
0.4432299951242053,False,False,False
1.2510082737458867,False,False,False
0.2521787646356699,False,False,False
0.31333158010823414,False,False,False
0.6996962827499714,False,False,False
0.8489160233925215,False,False,False
0.2521549766800425,False,False,False
0.7698208574921911,False,False,False
0.5585465355199271,False,False,False
0.5684898818767155,False,False,False
0.43711911364455663,False,False,False
0.1934819418247311,False,False,False
0.6193276802991845,False,False,False
0.5309745288914517,False,False,False
0.30027685697682177,False,False,False
0.47593604068432216,False,False,False
1.1758801665678704,False,False,False
0.0763660964440864,False,False,False
0.05854516499026575,False,False,False
0.5518404034642361,False,False,False
0.3146066498443352,False,False,False
0.21361436827515143,False,False,False
0.9266795746014562,False,False,False
0.8693017082418584,False,False,False
0.18355633257949588,False,False,False
0.07326817016009991,False,False,False
0.3206344630617145,False,False,False
0.22381724040538822,False,False,False
0.5357997962014274,False,False,False
0.17029835477361477,False,False,False
0.15191552679774317,False,False,False
0.3894749547571615,False,False,False
1.3886570398822302,False,False,False
0.07843436840368252,False,False,False
1.2021363984184426,False,False,False
1.047160668149644,False,False,False
0.08718051082642062,False,False,False
0.06560792606550372,False,False,False
1.577829529439802,False,False,False
1.1206828273926566,False,False,False
1.3656768450049506,False,False,False
0.3481074756987891,False,False,False
0.39893453406202184,False,False,False
0.413347083877008,False,False,False
0.47905435250236095,False,False,False
0.6080628306923239,False,False,False
0.4359949536098065,False,False,False
0.8372376197055444,False,False,False
0.7292906736689084,False,False,False
0.9090520732554972,False,False,False
0.68019427821045,False,False,False
0.09375613345060319,False,False,False
0.547935406828478,False,False,False
0.3116715009818934,False,False,False
0.07112529515446345,False,False,False
0.26029841907570056,False,False,False
1.3813210925094415,False,False,False
0.3811679002055928,False,False,False
0.5443175492360526,False,False,False
3.2118340046627787,True,False,True
0.5565607025006766,False,False,False
0.6774913007039889,False,False,False
0.6398072482802024,False,False,False
1.497440920027039,False,False,False
1.6632088086445125,False,False,False
0.5944350438089163,False,False,False
1.0204723815722099,False,False,False
0.34748431807651414,False,False,False
0.3048408183447886,False,False,False
1.194313251424236,False,False,False
2.650111936414715,True,False,True
0.32441930410378883,False,False,False
0.3666891246580481,False,False,False
0.3272816020009912,False,False,False
0.6005065851899092,False,False,False
0.28612845937140097,False,False,False
0.8066274500474716,False,False,False
0.33576396987297985,False,False,False
0.055540870286956937,False,False,False
0.43327833773975155,False,False,False
0.5318590382314545,False,False,False
1.5094758160704895,False,False,False
0.599070374371819,False,False,False
0.23272065728658226,False,False,False
0.08702290966389081,False,False,False
2.1783064581216607,True,False,True
0.14917390861504048,False,False,False
1.1352358964090925,False,False,False
2.657749704261647,True,False,True
0.4054542820944073,False,False,False
0.1871017936930916,False,False,False
0.3773420510806767,False,False,False
0.6197311821974645,False,False,False
0.12636583681396252,False,False,False
0.7511289124967102,False,False,False
2.3510941206243494,True,False,True
1.4787889081990793,False,False,False
0.3359054312757338,False,False,False
0.3339388479767096,False,False,False
0.056524419420350164,False,False,False
1.9500234683964068,True,False,True
0.05505301775101215,False,False,False
0.7644961954439682,False,False,False
1.5107852973299658,False,False,False
0.4711696379068421,False,False,False
0.3635349112156166,False,False,False
0.07112407954298193,False,False,False
0.6027491316255437,False,False,False
1.002691808235297,False,False,False
0.39567633903999255,False,False,False
0.36991190188538065,False,False,False
0.9591057625604311,False,False,False
0.07614694697061788,False,False,False
0.44925267902437727,False,False,False
0.5284312923671902,False,False,False
0.10291997225406609,False,False,False
0.22934710645224538,False,False,False
0.19289775446154483,False,False,False
0.23205708873020628,False,False,False
0.6478901041258018,False,False,False
0.26571392064283983,False,False,False
0.3301600438891519,False,False,False
0.3142634344565377,False,False,False
0.16794374896486863,False,False,False
1.44278047495021,False,False,False
0.3149987093336266,False,False,False
0.8972223252024355,False,False,False
0.6229313721288998,False,False,False
0.08748712217347981,False,False,False
0.10748443557590255,False,False,False
0.9052035169264657,False,False,False
1.6664527863929819,False,False,False
0.9219052953565943,False,False,False
1.9347300972199974,True,False,True
0.0899900490469513,False,False,False
0.6275970217629402,False,False,False
0.07826280809074507,False,False,False
0.06498542055113332,False,False,False
0.33821118854627047,False,False,False
0.2246714442027425,False,False,False
0.6203509202365474,False,False,False
0.944344314119983,False,False,False
0.508381300230065,False,False,False
0.33548195591457025,False,False,False
1.7249355408377796,False,False,False
0.9004962264293309,False,False,False
0.31062046855025005,False,False,False
0.07324564467290144,False,False,False
2.2830418938466543,True,False,True
0.3471059830537455,False,False,False
0.4100042794992956,False,False,False
1.0163710845692764,False,False,False
0.6926634465171548,False,False,False
0.6889987729880377,False,False,False
1.75087458226246,False,False,False
0.8118519287375092,False,False,False
0.5656737748394789,False,False,False
1.1175612125742158,False,False,False
1.1156853544168444,False,False,False
2.915700714356204,True,True,True
0.3488042368111129,False,False,False
0.3229367152855948,False,False,False
0.3706765146231442,False,False,False
0.5927104140494555,False,False,False
1.3135580821810118,False,False,False
0.0955624027153294,False,False,False
0.059309962011194504,False,False,False
0.07223301382504757,False,False,False
0.5998428107259741,False,False,False
0.07591409372799235,False,False,False
0.6087250076796845,False,False,False
0.22864775492107425,False,False,False
0.2833050367311907,False,False,False
0.4568106902824033,False,False,False
0.1303010885445429,False,False,False
0.6490600484602284,False,False,False
0.12190420739337453,False,False,False
0.11020511465885591,False,False,False
0.23432083279356808,False,False,False
0.9073657532919138,False,False,False
0.4389285274687735,False,False,False
0.10571747181198819,False,False,False
0.6703956491238754,False,False,False
0.09566546564985842,False,False,False
0.6486567530715057,False,False,False
0.4528125771279249,False,False,False
1.0044748589366241,False,False,False
1.3700161523819203,False,False,False
1.2295535787080585,False,False,False
0.5855509171639042,False,False,False
0.11519946285702191,False,False,False
0.7660050178424498,False,False,False
0.15549501691838205,False,False,False
0.08788640456950711,False,False,False
1.798149517793272,False,False,False
0.14005234827592838,False,False,False
1.4678848061836431,False,False,False
1.633802440439448,False,False,False
3.8302784434051977,True,True,True
2.9115219412463444,True,True,True
0.35951992400903554,False,False,False
0.11787949555599295,False,False,False
0.3041841603939207,False,False,False
0.10407040953551933,False,False,False
0.33389194548137463,False,False,False
0.7439984105182388,False,False,False
0.8595614068249512,False,False,False
1.1853301047788998,False,False,False
0.0900694165439532,False,False,False
0.3196153880881226,False,False,False
0.33438560395593053,False,False,False
0.20380057226427664,False,False,False
0.49288475568936124,False,False,False
1.1053994965306009,False,False,False
0.05798783656169855,False,False,False
1.425652551251268,False,False,False
0.1509434270178424,False,False,False
0.1022702325261067,False,False,False
0.7661055659166627,False,False,False
0.6432466627675772,False,False,False
0.3659174092425403,False,False,False
0.08630540792589646,False,False,False
0.3295437120669196,False,False,False
0.05872704109864045,False,False,False
1.7679439866701447,False,False,False
0.3368213394060789,False,False,False
0.8528519763432331,False,False,False
0.5151401208018735,False,False,False
0.3151009225643584,False,False,False
0.239903435262802,False,False,False
0.2003644188727361,False,False,False
0.4374926681886463,False,False,False
0.37048167216162203,False,False,False
0.7505831522295696,False,False,False
0.9653332275098581,False,False,False
0.3821803745619229,False,False,False
1.1151718586514798,False,False,False
0.3592230186124857,False,False,False
0.6183438400769882,False,False,False
0.5485946290209077,False,False,False
0.38407424894057124,False,False,False
0.5525660574410743,False,False,False
0.13796020570487635,False,False,False
1.4542162737942097,False,False,False
0.06792249623470914,False,False,False
1.0801343895427729,False,False,False
0.41980568824502723,False,False,False
0.08192932121209452,False,False,False
0.42673774693280986,False,False,False
0.2654207556969239,False,False,False
0.37718883719236623,False,False,False
0.4665110506395513,False,False,False
0.3873671495577453,False,False,False
1.2845559622733917,False,False,False
0.06663243114212149,False,False,False
0.0912882291500098,False,False,False
0.629353345911301,False,False,False
0.6208083667730478,False,False,False
0.4956225826483272,False,False,False
0.08465672458736095,False,False,False
0.1012850637213721,False,False,False
0.5108274923040458,False,False,False
0.569506175278683,False,False,False
0.05614717006710415,False,False,False
0.9081699916940686,False,False,False
0.5418406334636844,False,False,False
0.18561241327385958,False,False,False
0.36135587963579324,False,False,False
0.7192595848800385,False,False,False
0.1763053546130246,False,False,False
1.136095951537507,False,False,False
1.2084187682985499,False,False,False
0.05688077723513437,False,False,False
0.4313146656499751,False,False,False
1.1817913934806377,False,False,False
1.1921898425452926,False,False,False
0.4497135012925245,False,False,False
0.08967804954938917,False,False,False
0.9646662244450346,False,False,False
0.28343949140491337,False,False,False
0.3755700641055033,False,False,False
0.06375684079311018,False,False,False
0.5493894406217197,False,False,False
1.5538791486212395,False,False,False
0.08875407881784356,False,False,False
1.062842039266633,False,False,False
1.9302340467742367,True,False,True
0.24227783734579109,False,False,False
0.4451414652979184,False,False,False
0.5140550336061167,False,False,False
0.5056907126175834,False,False,False
0.06063542263358794,False,False,False
1.0552151241991983,False,False,False
0.21782414113542617,False,False,False
0.3088934770201516,False,False,False
0.7721138746402132,False,False,False
0.8198142494631943,False,False,False
4.140447976734837,True,True,True
0.05970393012847166,False,False,False
0.2563361047433023,False,False,False
0.8506616484981542,False,False,False
1.0581954798228128,False,False,False
0.6646414077334956,False,False,False
0.3966489574208806,False,False,False
0.35287201886556013,False,False,False
0.47568531854091445,False,False,False
0.3771065809185566,False,False,False
3.480543669043967,True,False,True
0.6818235282999854,False,False,False
0.1079599015468341,False,False,False
1.2632451806488962,False,False,False
0.12535086981904023,False,False,False
0.7911182327071844,False,False,False
0.39497551381506635,False,False,False
1.7192463837322365,False,False,False
1.1903382959081426,False,False,False
0.746264015985338,False,False,False
2.214751493940823,True,True,True
0.12866260337976965,False,False,False
0.9703847352631101,False,True,True
0.07998787177157109,False,False,False
0.22913433442742565,False,False,False
0.9640198317433145,False,False,False
2.2528441079298105,True,False,True
1.0780392719226592,False,False,False
0.37843574855098144,False,False,False
0.09575503588684187,False,False,False
1.0260189056757048,False,False,False
1.6150889783377202,False,False,False
0.409058057516201,False,False,False
0.8326226331966731,False,False,False
0.07144503036358459,False,False,False
0.4858786133021558,False,False,False
0.18216232107279545,False,False,False
0.5416279710519135,False,False,False
0.4224623798938494,False,False,False
1.1499190725519264,False,False,False
0.11783324965919931,False,False,False
1.465016934043502,False,False,False
0.11331780962290651,False,False,False
0.4885609937262795,False,False,False
0.6865911259361208,False,False,False
0.6943091504239173,False,False,False
0.31301931348778667,False,False,False
1.7803207331944297,False,False,False
0.08626539827373322,False,False,False
0.4441499532345994,False,False,False
0.29059739730040224,False,False,False
0.7613440414700912,False,False,False
0.5060080700473659,False,False,False
0.13517331490248213,False,False,False
1.0643155566075186,False,False,False
0.3217932500801035,False,False,False
0.8127593624704839,False,False,False
0.34102234072766313,False,False,False
0.07398230251441239,False,False,False
1.0737995793753972,False,False,False
1.2347282442302965,False,False,False
1.7037440884231043,False,False,False
0.6496232057023835,False,False,False
0.11834866048425091,False,False,False
1.8186367622874404,False,True,True
0.33381170205588573,False,False,False
0.3219561654316665,False,False,False
0.0912154668492134,False,False,False
4.170549535068574,True,False,True
